timestamp,target,compiler,opt,variant,mode,threads,data_len,loop,time_s,data_bytes,throughput_MBps,throughput_MiBps,verify,checksum,binary,cflags
2026-05-16T13:54:17,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O3,decrypt_parallel_table,cbc_decrypt_parallel,4,1048576,20,0.567956,20971520,36.92,35.21,ok,a983a2ee,decrypt_parallel_table_O3_t4,compiled_on_host
2026-05-16T13:54:22,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O3,multibuffer_original,cbc_encrypt_multi_buffer,8,1048576,20,4.342719,167772160,38.63,36.84,,2f850ac2,multibuffer_original_O3_t8,compiled_on_host
2026-05-16T13:54:26,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O3,multibuffer_table,cbc_encrypt_multi_buffer,8,1048576,20,3.715149,167772160,45.16,43.07,,2f850ac2,multibuffer_table_O3_t8,compiled_on_host
2026-05-16T13:54:27,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O3,decrypt_parallel_original,cbc_decrypt_parallel,8,1048576,20,0.887661,20971520,23.63,22.53,ok,a983a2ee,decrypt_parallel_original_O3_t8,compiled_on_host
2026-05-16T13:54:28,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O3,decrypt_parallel_table,cbc_decrypt_parallel,8,1048576,20,0.651938,20971520,32.17,30.68,ok,a983a2ee,decrypt_parallel_table_O3_t8,compiled_on_host
2026-05-20T03:22:43,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,single_original,cbc_encrypt_single,1,1048576,20,4.275231,20971520,4.91,4.68,ok,391f66a7,single_original_O0,compiled_on_host
2026-05-20T03:22:45,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,single_table,cbc_encrypt_single,1,1048576,20,1.587950,20971520,13.21,12.59,ok,391f66a7,single_table_O0,compiled_on_host
2026-05-20T03:22:57,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,single_riscv_zksed,cbc_encrypt_single,1,1048576,20,12.042505,20971520,1.74,1.66,,9f83161e,single_riscv_zksed_O0,compiled_on_host
2026-05-20T03:23:04,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,multibuffer_bitslice,cbc_encrypt_multi_buffer,32,32768,2,6.837503,2097152,0.31,0.29,ok,cc5d34ca,multibuffer_bitslice_O0,compiled_on_host
2026-05-20T03:23:09,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,multibuffer_original,cbc_encrypt_multi_buffer,1,1048576,20,4.641099,20971520,4.52,4.31,,391f66a7,multibuffer_original_O0_t1,compiled_on_host
2026-05-20T03:23:11,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,multibuffer_table,cbc_encrypt_multi_buffer,1,1048576,20,1.855606,20971520,11.30,10.78,,391f66a7,multibuffer_table_O0_t1,compiled_on_host
2026-05-20T03:23:16,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,decrypt_parallel_original,cbc_decrypt_parallel,1,1048576,20,4.621789,20971520,4.54,4.33,ok,a983a2ee,decrypt_parallel_original_O0_t1,compiled_on_host
2026-05-20T03:23:19,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,decrypt_parallel_table,cbc_decrypt_parallel,1,1048576,20,2.029103,20971520,10.34,9.86,ok,a983a2ee,decrypt_parallel_table_O0_t1,compiled_on_host
2026-05-20T03:23:29,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,multibuffer_original,cbc_encrypt_multi_buffer,2,1048576,20,10.528770,41943040,3.98,3.80,,cbb2ec24,multibuffer_original_O0_t2,compiled_on_host
2026-05-20T03:23:33,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,multibuffer_table,cbc_encrypt_multi_buffer,2,1048576,20,3.934001,41943040,10.66,10.17,,cbb2ec24,multibuffer_table_O0_t2,compiled_on_host
2026-05-20T03:23:39,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,decrypt_parallel_original,cbc_decrypt_parallel,2,1048576,20,4.983306,20971520,4.21,4.01,ok,a983a2ee,decrypt_parallel_original_O0_t2,compiled_on_host
2026-05-20T03:23:41,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,decrypt_parallel_table,cbc_decrypt_parallel,2,1048576,20,2.113243,20971520,9.92,9.46,ok,a983a2ee,decrypt_parallel_table_O0_t2,compiled_on_host
2026-05-20T03:24:02,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,multibuffer_original,cbc_encrypt_multi_buffer,4,1048576,20,20.219640,83886080,4.15,3.96,,02f72479,multibuffer_original_O0_t4,compiled_on_host
2026-05-20T03:24:10,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,multibuffer_table,cbc_encrypt_multi_buffer,4,1048576,20,8.141444,83886080,10.30,9.83,,02f72479,multibuffer_table_O0_t4,compiled_on_host
2026-05-20T03:24:15,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,decrypt_parallel_original,cbc_decrypt_parallel,4,1048576,20,5.019969,20971520,4.18,3.98,ok,a983a2ee,decrypt_parallel_original_O0_t4,compiled_on_host
2026-05-20T03:24:18,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,decrypt_parallel_table,cbc_decrypt_parallel,4,1048576,20,2.173213,20971520,9.65,9.20,ok,a983a2ee,decrypt_parallel_table_O0_t4,compiled_on_host
2026-05-20T03:24:59,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,multibuffer_original,cbc_encrypt_multi_buffer,8,1048576,20,40.427447,167772160,4.15,3.96,,2f850ac2,multibuffer_original_O0_t8,compiled_on_host
2026-05-20T03:25:15,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,multibuffer_table,cbc_encrypt_multi_buffer,8,1048576,20,15.865651,167772160,10.57,10.08,,2f850ac2,multibuffer_table_O0_t8,compiled_on_host
2026-05-20T03:25:20,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,decrypt_parallel_original,cbc_decrypt_parallel,8,1048576,20,5.141188,20971520,4.08,3.89,ok,a983a2ee,decrypt_parallel_original_O0_t8,compiled_on_host
2026-05-20T03:25:23,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O0,decrypt_parallel_table,cbc_decrypt_parallel,8,1048576,20,2.207021,20971520,9.50,9.06,ok,a983a2ee,decrypt_parallel_table_O0_t8,compiled_on_host
2026-05-20T03:25:23,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,single_original,cbc_encrypt_single,1,1048576,20,0.552390,20971520,37.97,36.21,ok,391f66a7,single_original_O1,compiled_on_host
2026-05-20T03:25:24,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,single_table,cbc_encrypt_single,1,1048576,20,0.547233,20971520,38.32,36.55,ok,391f66a7,single_table_O1,compiled_on_host
2026-05-20T03:25:26,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,single_riscv_zksed,cbc_encrypt_single,1,1048576,20,1.528211,20971520,13.72,13.09,,9f83161e,single_riscv_zksed_O1,compiled_on_host
2026-05-20T03:25:28,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,multibuffer_bitslice,cbc_encrypt_multi_buffer,32,32768,2,2.019895,2097152,1.04,0.99,ok,cc5d34ca,multibuffer_bitslice_O1,compiled_on_host
2026-05-20T03:25:29,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,multibuffer_original,cbc_encrypt_multi_buffer,1,1048576,20,0.669809,20971520,31.31,29.86,,391f66a7,multibuffer_original_O1_t1,compiled_on_host
2026-05-20T03:25:30,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,multibuffer_table,cbc_encrypt_multi_buffer,1,1048576,20,0.512943,20971520,40.88,38.99,,391f66a7,multibuffer_table_O1_t1,compiled_on_host
2026-05-20T03:25:30,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,decrypt_parallel_original,cbc_decrypt_parallel,1,1048576,20,0.559011,20971520,37.52,35.78,ok,a983a2ee,decrypt_parallel_original_O1_t1,compiled_on_host
2026-05-20T03:25:31,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,decrypt_parallel_table,cbc_decrypt_parallel,1,1048576,20,0.497295,20971520,42.17,40.22,ok,a983a2ee,decrypt_parallel_table_O1_t1,compiled_on_host
2026-05-20T03:25:33,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,multibuffer_original,cbc_encrypt_multi_buffer,2,1048576,20,1.272663,41943040,32.96,31.43,,cbb2ec24,multibuffer_original_O1_t2,compiled_on_host
2026-05-20T03:25:34,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,multibuffer_table,cbc_encrypt_multi_buffer,2,1048576,20,1.036635,41943040,40.46,38.59,,cbb2ec24,multibuffer_table_O1_t2,compiled_on_host
2026-05-20T03:25:35,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,decrypt_parallel_original,cbc_decrypt_parallel,2,1048576,20,0.584970,20971520,35.85,34.19,ok,a983a2ee,decrypt_parallel_original_O1_t2,compiled_on_host
2026-05-20T03:25:35,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,decrypt_parallel_table,cbc_decrypt_parallel,2,1048576,20,0.518904,20971520,40.42,38.54,ok,a983a2ee,decrypt_parallel_table_O1_t2,compiled_on_host
2026-05-20T03:25:38,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,multibuffer_original,cbc_encrypt_multi_buffer,4,1048576,20,2.668521,83886080,31.44,29.98,,02f72479,multibuffer_original_O1_t4,compiled_on_host
2026-05-20T03:25:40,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,multibuffer_table,cbc_encrypt_multi_buffer,4,1048576,20,2.225295,83886080,37.70,35.95,,02f72479,multibuffer_table_O1_t4,compiled_on_host
2026-05-20T03:25:41,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,decrypt_parallel_original,cbc_decrypt_parallel,4,1048576,20,0.615785,20971520,34.06,32.48,ok,a983a2ee,decrypt_parallel_original_O1_t4,compiled_on_host
2026-05-20T03:25:42,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,decrypt_parallel_table,cbc_decrypt_parallel,4,1048576,20,0.564213,20971520,37.17,35.45,ok,a983a2ee,decrypt_parallel_table_O1_t4,compiled_on_host
2026-05-20T03:25:48,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,multibuffer_original,cbc_encrypt_multi_buffer,8,1048576,20,5.241853,167772160,32.01,30.52,,2f850ac2,multibuffer_original_O1_t8,compiled_on_host
2026-05-20T03:25:53,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,multibuffer_table,cbc_encrypt_multi_buffer,8,1048576,20,4.930839,167772160,34.03,32.45,,2f850ac2,multibuffer_table_O1_t8,compiled_on_host
2026-05-20T03:25:54,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,decrypt_parallel_original,cbc_decrypt_parallel,8,1048576,20,0.706301,20971520,29.69,28.32,ok,a983a2ee,decrypt_parallel_original_O1_t8,compiled_on_host
2026-05-20T03:25:54,qemu-riscv,riscv64-unknown-linux-gnu-gcc,O1,decrypt_parallel_table,cbc_decrypt_parallel,8,1048576,20,0.632352,20971520,33.16,31.63,ok,a983a2ee,decrypt_parallel_table_O1_t8,compiled_on_host
